base_id,image_count,original_image_count,augmented_image_count,class_ids,group_id,split_group_id,assigned_split,supplied_splits,paths
esp_011677_1655_red-0372,7,1,6,0,d990b65b4c187d21,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0372-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0372.jpg""]"
esp_011677_1655_red-0381,7,1,6,0,98b3d0e4a5c03753,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0381-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0381.jpg""]"
esp_011677_1655_red-0382,7,1,6,0,af877d0412f92695,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0382-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0382.jpg""]"
esp_011677_1655_red-0385,7,1,6,0,fa82c723e2bfb639,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0385-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0385.jpg""]"
esp_011677_1655_red-0390,7,1,6,0,b6962524d03f4126,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0390-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0390.jpg""]"
esp_011677_1655_red-0391,7,1,6,0,854f173e56059785,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0391-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0391.jpg""]"
esp_011677_1655_red-0393,7,1,6,0,8c7049a4a9a75c3e,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0393-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0393.jpg""]"
esp_011677_1655_red-0394,7,1,6,0,14a9e616b80a279b,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0394-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0394.jpg""]"
esp_011677_1655_red-0395,7,1,6,0,ac2b88a57a831b25,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0395-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0395.jpg""]"
esp_011677_1655_red-0397,7,1,6,0,ed98e52093481792,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0397-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0397.jpg""]"
esp_011677_1655_red-0398,7,1,6,0,479ba55080b714df,03f06e73f7a99dcc,test,val,"[""map-proj-v3_2/ESP_011677_1655_RED-0398-brt.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398-fh.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398-fv.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398-r180.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398-r270.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398-r90.jpg"", ""map-proj-v3_2/ESP_011677_1655_RED-0398.jpg""]"
esp_011697_0980_red-0032,7,1,6,7,aa96f239e83d47d1,7d1f613ed8988950,train,train,"[""map-proj-v3_2/ESP_011697_0980_RED-0032-brt.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032-fh.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032-fv.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032-r180.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032-r270.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032-r90.jpg"", ""map-proj-v3_2/ESP_011697_0980_RED-0032.jpg""]"
esp_011716_0940_red-0008,7,1,6,2,da3da2e497c12828,ec290f97fca0646c,test,val,"[""map-proj-v3_2/ESP_011716_0940_RED-0008-brt.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008-fh.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008-fv.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008-r180.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008-r270.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008-r90.jpg"", ""map-proj-v3_2/ESP_011716_0940_RED-0008.jpg""]"
esp_011727_0940_red-0007,7,1,6,6,1d5e0de3ce73a4bb,0547b8159e1f6f24,train,train,"[""map-proj-v3_2/ESP_011727_0940_RED-0007-brt.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007-fh.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007-fv.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007-r180.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007-r270.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007-r90.jpg"", ""map-proj-v3_2/ESP_011727_0940_RED-0007.jpg""]"
esp_011767_0950_red-0036,7,1,6,6,9fdc79991a92032f,e4fa33ce0e847199,train,val,"[""map-proj-v3_2/ESP_011767_0950_RED-0036-brt.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036-fh.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036-fv.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036-r180.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036-r270.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036-r90.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0036.jpg""]"
esp_011767_0950_red-0047,7,1,6,6,e80da1aa64752e37,e4fa33ce0e847199,train,val,"[""map-proj-v3_2/ESP_011767_0950_RED-0047-brt.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047-fh.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047-fv.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047-r180.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047-r270.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047-r90.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0047.jpg""]"
esp_011767_0950_red-0050,7,1,6,6,56c07eb351a0e2cd,e4fa33ce0e847199,train,val,"[""map-proj-v3_2/ESP_011767_0950_RED-0050-brt.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050-fh.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050-fv.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050-r180.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050-r270.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050-r90.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0050.jpg""]"
esp_011767_0950_red-0051,7,1,6,6,a24a88daee7b7540,e4fa33ce0e847199,train,val,"[""map-proj-v3_2/ESP_011767_0950_RED-0051-brt.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051-fh.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051-fv.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051-r180.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051-r270.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051-r90.jpg"", ""map-proj-v3_2/ESP_011767_0950_RED-0051.jpg""]"
esp_011842_0980_red-0042,7,1,6,7,f733321a7275d2e5,c6cb2d045a25e651,train,train,"[""map-proj-v3_2/ESP_011842_0980_RED-0042-brt.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042-fh.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042-fv.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042-r180.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042-r270.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042-r90.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0042.jpg""]"
esp_011842_0980_red-0069,7,1,6,7,6d001b9a00264eb7,c6cb2d045a25e651,train,train,"[""map-proj-v3_2/ESP_011842_0980_RED-0069-brt.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069-fh.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069-fv.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069-r180.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069-r270.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069-r90.jpg"", ""map-proj-v3_2/ESP_011842_0980_RED-0069.jpg""]"
esp_011881_1585_red-0002,7,1,6,0,eebae8e1f00ef640,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0002-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0002.jpg""]"
esp_011881_1585_red-0003,7,1,6,0,fe0ddc8f3e6fc83e,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0003-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0003.jpg""]"
esp_011881_1585_red-0004,7,1,6,0,1afba06c4ff79652,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0004-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0004.jpg""]"
esp_011881_1585_red-0005,7,1,6,0,238a18f6eb626ec6,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0005-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0005.jpg""]"
esp_011881_1585_red-0009,7,1,6,0,6ebd19d1138c69c8,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0009-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0009.jpg""]"
esp_011881_1585_red-0012,7,1,6,0,635935d2f11f1b58,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0012-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0012.jpg""]"
esp_011881_1585_red-0013,7,1,6,0,bae4bade3e1d3db3,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0013-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0013.jpg""]"
esp_011881_1585_red-0015,7,1,6,0,e3eb1cb57139fb93,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0015-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0015.jpg""]"
esp_011881_1585_red-0017,7,1,6,0,d631c445890be77b,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0017-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0017.jpg""]"
esp_011881_1585_red-0018,7,1,6,0,9c4c554c0bd9f786,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0018-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0018.jpg""]"
esp_011881_1585_red-0019,7,1,6,0,0a8880e29be69164,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0019-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0019.jpg""]"
esp_011881_1585_red-0022,7,1,6,1,7a98d941d0c1a15c,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0022-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0022.jpg""]"
esp_011881_1585_red-0024,7,1,6,0,6d1d04970bc4e9b2,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0024-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0024.jpg""]"
esp_011881_1585_red-0026,7,1,6,0,dc9acb823f3f9bb9,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0026-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0026.jpg""]"
esp_011881_1585_red-0030,7,1,6,0,c99c21d15629214d,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0030-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0030.jpg""]"
esp_011881_1585_red-0033,7,1,6,0,eb94a01f0731ff11,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0033-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0033.jpg""]"
esp_011881_1585_red-0036,7,1,6,0,8dd629cf087f45da,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0036-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0036.jpg""]"
esp_011881_1585_red-0037,7,1,6,1,b1e2c1e2a35df635,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0037-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0037.jpg""]"
esp_011881_1585_red-0038,7,1,6,0,edab9f58fa8bc1f1,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0038-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0038.jpg""]"
esp_011881_1585_red-0039,7,1,6,1,51c566dc5551b783,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0039-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0039.jpg""]"
esp_011881_1585_red-0040,7,1,6,0,84baec70ba25f8d0,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0040-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0040.jpg""]"
esp_011881_1585_red-0041,7,1,6,0,335e3c9bc0705c33,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0041-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0041.jpg""]"
esp_011881_1585_red-0044,7,1,6,0,e6a25090aaefae5c,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0044-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0044.jpg""]"
esp_011881_1585_red-0049,7,1,6,0,2945f1bcea93f2aa,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0049-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0049.jpg""]"
esp_011881_1585_red-0050,7,1,6,0,5bc7ab8af97e0218,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0050-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0050.jpg""]"
esp_011881_1585_red-0051,7,1,6,1,1aafbe59f6311ca1,69b6f25edcb62ea5,val,train,"[""map-proj-v3_2/ESP_011881_1585_RED-0051-brt.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051-fh.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051-fv.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051-r180.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051-r270.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051-r90.jpg"", ""map-proj-v3_2/ESP_011881_1585_RED-0051.jpg""]"
