path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path,role,family,severity,case_id
map-proj-v3_2/ESP_012971_2015_RED-0238.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_012971_2015_red-0238,[],f7559d314f467652047f3bfee4f0192ce1073c07e6f71868fd8fa38542fbb117,d3665805665ff92b72da3711c39a2e38553ab03dbeeb6f63d34d137be639d3bd,984d64b5b25a2dd5,162.07807254167557,26.58112359878072,a44f1a200a7736b1,[],3.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0238.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0238_clean
map-proj-v3_2/ESP_039350_1915_RED-0109.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_039350_1915_red-0109,[],83b8c5b21a00279cb8596cf9f116fc1d7e6d6eb36f5f4bdd5b0a35cac05683a1,f418ac86534c2f38af64008cb6239ef12ac6ae5de2385327f3ef5fa2d922288c,b3d98c3171ce8e31,135.90710085582876,25.91950552745117,019b529b2eb76bdd,[],5.0,esp_039350_1915,['train'],2.0,Counter({'train': 2}),val,57c12beb5e3347f5,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_039350_1915_RED-0109.jpg,calibration_b,clean,0.0,esp_039350_1915_red-0109_clean
map-proj-v3_2/PSP_004673_0935_RED-0129.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0129,[],4a1e9eb9a6bf22bb1ce47ddc2779648beda3f62d62e4179f600801d3d11987a5,3d95c9bd215673b19f8492be474fb52b2bbf5fc7dd9aee005710a7ffc6a9f04f,de22121d4dd55f2c,146.99687554580916,18.319238259877142,37bc4dea4d73bce3,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0129.jpg,calibration_b,clean,0.0,psp_004673_0935_red-0129_clean
map-proj-v3_2/ESP_015897_2655_RED-0038.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0038,[],bb6aa7c6bfe721f639dc3f8ebe11a8f8d7ede47207864b0e176598b06db3787a,2737b960fbe0b7df742e7880d863aa1a7493ae1b667f5a856a22f454d648579d,e762a3a55323b171,48.97876923674048,32.06531726462602,4986919e18312914,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0038.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0038_clean
map-proj-v3_2/ESP_034268_1795_RED-0365.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_034268_1795_red-0365,[],d6a40fad3034c73842edb9565846bb720d82073c0df754f347e2ba4a982e7bb9,690869f2cd5b6b196b1dedd200bb904dfb2e4dea29f982f0d2a7bb5e98a06319,f71497a723ab890a,174.90574239748491,19.735925300795877,cb99defe20b255c0,[],0.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0365.jpg,calibration_b,clean,0.0,esp_034268_1795_red-0365_clean
map-proj-v3_2/ESP_012494_2050_RED-0094.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_012494_2050_red-0094,[],28b142a37991a68a3ad9bdd1702aeee3402a915ca0f3bdc2529defa5a5657e1d,fd901002a7a4d8fdc819daccba3ff567b8b92fb5c4e74fcaab0818d971ea6530,eb0bb4d44bcc4663,126.93036930660404,15.52258523418384,17a624f6c10351d9,[],1.0,esp_012494_2050,['train'],1.0,Counter({'train': 1}),val,fce0ac23e3f35811,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012494_2050_RED-0094.jpg,calibration_b,clean,0.0,esp_012494_2050_red-0094_clean
map-proj-v3_2/ESP_019340_1875_RED-0119.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_019340_1875_red-0119,[],9f1df52abafe01f86dafa88472a01f6862666a9c81120a3a00d4a6d0f490f2dc,2a870c4e4507793e0bee9f2a8df2a1abf54ea9b628b03e22a160a3b46a4c9c5f,e6ca18371a72ce99,112.35281103844436,14.298879455495891,ec1c848f605c2d4c,[],3.0,esp_019340_1875,['test'],1.0,Counter({'test': 1}),val,3a4fca79aee70bd9,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_019340_1875_RED-0119.jpg,calibration_b,clean,0.0,esp_019340_1875_red-0119_clean
map-proj-v3_2/ESP_015897_2655_RED-0018.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0018,[],74044871d1f46d5b385adfb55fc7670fa4b4869df45680c908d39ba4cb7dfb77,fb73997aaac47eafd5d88b2bedb8fed0b3e0e0d36dce2664437e9383edb7e1c2,b353d94c6213d9e4,121.76651982378854,13.7253764036559,1b198f89bda946cb,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0018.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0018_clean
map-proj-v3_2/ESP_012373_0930_RED-0045.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012373_0930_red-0045,[],8e5cc470bfee1833f59491e560f1c7621d4975771daff800edec988963f77c6e,a61de311a7fc1a9944175b4fc8eb34190edb195d869ada88c3a67466d22be597,d63e24f29355ae30,99.99349880649731,18.548024245238924,7ebdc25b1965fc9c,[],6.0,esp_012373_0930,['train'],2.0,Counter({'train': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012373_0930_RED-0045.jpg,calibration_b,clean,0.0,esp_012373_0930_red-0045_clean
map-proj-v3_2/ESP_015897_2655_RED-0019.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0019,[],781a3d72ea01030f76e5593c9ed52beb151e48e7b21a3b0d38e080f5b6dbb781,cc8984d948a40421c2122a34fdd9fa5225cd0e6882935c6b3eb8e53cd0e62679,b9968ec4333938ce,122.1579887053892,10.499837874553345,6c506ce4bd284cd3,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0019.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0019_clean
map-proj-v3_2/ESP_018299_2245_RED-0074.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,esp_018299_2245_red-0074,[],197d84cad941bde9b3d5becfbe7dd02c07d7403e492dd5d34cb88c2bd47015de,b38ec4228be8ed3eb33ffc76885ea8e50f654daeeabd83f877c715734d6e0ba8,b0c54fb874ce0778,123.6265209881814,14.745422853460507,dd4441dd8f20b178,[],0.0,esp_018299_2245,['train'],1.0,Counter({'train': 1}),val,68f7375f9d5f9c50,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018299_2245_RED-0074.jpg,calibration_b,clean,0.0,esp_018299_2245_red-0074_clean
map-proj-v3_2/ESP_012971_2015_RED-0362.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_012971_2015_red-0362,[],a62b31ea3c4a15828b09cc8b68a984e0fc5c7e65a81e4f883ea4518aed66740e,b4a6c480ba871d49dcd83b525161fed73e6129476b0b164882cc5abf2de8e9d1,bb3d0d0f03d3c964,89.56498282520522,12.073635923403955,4fbc82267def36b3,[],1.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0362.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0362_clean
map-proj-v3_2/ESP_012971_2015_RED-0032.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_012971_2015_red-0032,[],4554fd793d20237ca1d3ceff282fb65abcb61299344675f30659905d53b5c60a,f5c695fd555987177a4d951f5f6b1696bd3dc1110de958874cccca95ec1c3a67,9cb2798d74957298,134.8471734363174,44.39702292938518,eb36e42f17f1e242,[],3.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0032.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0032_clean
map-proj-v3_2/ESP_015897_2655_RED-0036.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0036,[],33ed188f4dcc8f951577d29e06009cddc9d7467ac1f4e3422e792011edfa39b3,3c7b3eac803434b10a46b0d9fb02822ff2c98cf88bcae40062249d5f0d8ed1c0,b362ccce7313cc26,96.54807972209824,9.65152809938782,4c95a75407e85a70,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0036.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0036_clean
map-proj-v3_2/PSP_004673_0935_RED-0049.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0049,[],f0fd11b28fb9b75a2979bda173a2eb0b3116043b6a4a571d6279a87695e20c34,b6dafa791b9389195c3aeabd118fa985b947f42d34b6e30b14d2049b2e08af0f,b7cfde064d0ccca0,125.65832831997515,15.485398320615468,781b80417b3f4086,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0049.jpg,calibration_b,clean,0.0,psp_004673_0935_red-0049_clean
map-proj-v3_2/ESP_015897_2655_RED-0035.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0035,[],43afa7a705fa0fc57ae922d5ca4029031735749186d15d8f7802eae957ef8f20,e82c1742c17d26208f1012de4e8dd1ab2c52dafed55754fcf1998476e6cc3738,b369cc8a21b3cee4,101.70960041918144,8.801308412008462,cc577d46d5d502bf,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0035.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0035_clean
map-proj-v3_2/ESP_018299_2245_RED-0410.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,esp_018299_2245_red-0410,[],91622e8dfd9c3fbaa21849e36b7c31e65316d86018ef354badac546dd69202ea,9a389b7f40accbd7d09cd239b342f91f68aac033bfbb5ab48ac487405957c262,ccb0673a198ce4e7,135.03764870267227,15.126972648555842,0c06aeabeda5857d,[],0.0,esp_018299_2245,['train'],1.0,Counter({'train': 1}),val,68f7375f9d5f9c50,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018299_2245_RED-0410.jpg,calibration_b,clean,0.0,esp_018299_2245_red-0410_clean
map-proj-v3_2/ESP_034268_1795_RED-0018.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_034268_1795_red-0018,[],a2bcc59a4575acf0ea957270dceeeeaeb71f08fe67122b7ca604572be68539e8,77b2a9b507a51d74cc287249deb942f38149bce00a8f28492f11262433c62803,d3986ccc337624cd,184.2094548700732,14.634361467925345,d910ffc658609888,[],1.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0018.jpg,calibration_b,clean,0.0,esp_034268_1795_red-0018_clean
map-proj-v3_2/ESP_012971_2015_RED-0154.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_012971_2015_red-0154,[],2ee0304b906108fec473d2cfcc8b4fe4dbd458739b9b019529e26f69fb4311bb,8a8f7212ecd74253125931405197c90a9676ccc8c76274d8d4b56043ac13b813,a19340976a927bbb,195.84102156067456,23.817582885948056,cbadebe1470b1c9d,[],3.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0154.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0154_clean
map-proj-v3_2/ESP_012494_2050_RED-0164.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_012494_2050_red-0164,[],20c1a567899cf6f37e4db49d1a22022454fba945c99bc973542cebea6ad40427,3d4a18b0a652734fe8eb1adc77141acd6d22a2402783a6299438b8cd90cddee6,e66e999991c66466,115.73209260804596,22.474510495405102,e6ee8d0cc830fafe,[],5.0,esp_012494_2050,['train'],3.0,Counter({'train': 3}),val,fce0ac23e3f35811,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012494_2050_RED-0164.jpg,calibration_b,clean,0.0,esp_012494_2050_red-0164_clean
map-proj-v3_2/PSP_004673_0935_RED-0024.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0024,[],f38d10f2438b8f49d59b1a9700a72b6fa22b9fc68f38978080b8bec4a8eb8ac3,c55cf79e3b736798977792105f82c72478424b7a04a863eeaf9567991eadbd3a,dc4e6e2736722a13,79.58462225154767,40.83908468691974,67de88581403be64,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0024.jpg,calibration_b,clean,0.0,psp_004673_0935_red-0024_clean
map-proj-v3_2/ESP_015897_2655_RED-0020.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0020,[],79c928033c6f17106daf0e7a061a60ca9c63d5c9b0d06bf0f7958579e3983552,30e75e871125861e703a6f86f7d7fd6624b2d1682fb47618a671c8f8b23fe695,e571c9e6929b096c,119.68590502435522,11.673404832534244,c80fbd03bce0613f,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0020.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0020_clean
map-proj-v3_2/ESP_016570_2050_RED-0047.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_016570_2050_red-0047,[],a3e9f84dd3765c3ff748a399955e0fb848d9ab23c1847fd6971bee2c6b4c8023,8e13e238ed7d798e6e9acc8664839a7b5d18ac7a594edad956563dad6924027c,81e099e1d8f2e4f9,108.17168972811426,50.834518079698405,861513431463deab,[],0.0,esp_016570_2050,['val'],1.0,Counter({'val': 1}),val,f68d9819a0753d5f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016570_2050_RED-0047.jpg,calibration_b,clean,0.0,esp_016570_2050_red-0047_clean
map-proj-v3_2/ESP_013257_2110_RED-0220.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,test,esp_013257_2110_red-0220,[],0dc53a4612d7c7bcecd6431e6b480823e9566b1ea29f3ca41cc6c149a21f1928,efb606dcfa9f93993faee5fd1f75867d71dc3763662f157f8d27ef3911da544b,926ecd3134ca33ce,46.945797512080574,20.219080715721606,f2e391e8383a7b0b,[],1.0,esp_013257_2110,['test'],1.0,Counter({'test': 1}),val,7e22477ff4767566,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_013257_2110_RED-0220.jpg,calibration_b,clean,0.0,esp_013257_2110_red-0220_clean
map-proj-v3_2/ESP_012971_2015_RED-0148.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_012971_2015_red-0148,[],d6f65f440f1fb89a949d06921bf51e21bf619ed63b0f2479eec2e15df4e77332,fb27d7d60cd00b528be6b9da71674b57773ab05c53fa9d563044e69860867fae,81bf9c9e27588c96,198.91358264278367,21.198232476585197,f415939265c9b25b,[],3.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0148.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0148_clean
map-proj-v3_2/ESP_015897_2655_RED-0039.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0039,[],7bbf3da02bbfca5bd2a39b2cccae3f26fb91082e554e628f97ab232563749d8b,53f62cb9c2d0b055296dfd1ec6829dd2797248aef04e0d9ebd9273fa7222c453,f3a3dc6c3712cc24,131.15750354169498,8.632295110677532,98e2a64f4fd55678,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0039.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0039_clean
map-proj-v3_2/ESP_012373_0930_RED-0112.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012373_0930_red-0112,[],42a9eb9bc09a260e69d952d155f794fbf938742df3f13dea9ea0dba4bded77f7,55e000e684a0bec19910031d0958ab2f763400746ab640d22197f5fdaee74265,b3b04d2e4c06cebe,102.20182809679986,10.834594649697758,90c8c7b79b98ba25,[],6.0,esp_012373_0930,['train'],2.0,Counter({'train': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012373_0930_RED-0112.jpg,calibration_b,clean,0.0,esp_012373_0930_red-0112_clean
map-proj-v3_2/ESP_015897_2655_RED-0042.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0042,[],e826940b6b9fe377968b75144c323006c6b45d2d1ef97ba9984c511c35b4a888,2eff445c2f4dbcfab71789920940490198dce021b002d87f4d588b76a3fb181d,f2dac82633bd8ca4,145.84253527140058,14.495862523401362,4dfc3ec4a5265a83,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0042.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0042_clean
map-proj-v3_2/ESP_019340_1875_RED-0065.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,test,esp_019340_1875_red-0065,[],79f579cfa67e33ed4c64db01f9b79b5a33365c41d2bede0a4e0375df9770466c,43b2617c3a40dc2c58a57196cf16859407645060848b16ebb3dba157e2ce64fd,a0672d684a4bcd7e,100.17042830250926,23.33530669654653,a23c55c019e9819b,[],0.0,esp_019340_1875,['test'],1.0,Counter({'test': 1}),val,3a4fca79aee70bd9,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_019340_1875_RED-0065.jpg,calibration_b,clean,0.0,esp_019340_1875_red-0065_clean
map-proj-v3_2/ESP_034268_1795_RED-0417.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_034268_1795_red-0417,[],28ca3f780a5c2fd94037b29dccebf66e6ddc0132b65917c944fddc683c9bfe2c,5de271fbe3110e7c4eed9f2af6b3004821e62bfbd45cdfb14215735b98d3f788,835b9c2cb93366cc,176.52871198742454,17.034093238153037,d8004e350d45310f,[],1.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0417.jpg,calibration_b,clean,0.0,esp_034268_1795_red-0417_clean
map-proj-v3_2/ESP_020421_1810_RED-0055.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_020421_1810_red-0055,[],547d2353ea6d4defb26b55c0d2cfb9608127caace9eb537ee0a836eb39259198,449a21e52952a8c4e29ffe9ef1037882a7522c892cef1a283d2e7355457e7baf,db6d35198d642f18,108.20749480874848,71.08079084244176,c2b6989d90a3dcc7,[],3.0,esp_020421_1810,['test'],1.0,Counter({'test': 1}),val,4976a8ffc9a34a67,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_020421_1810_RED-0055.jpg,calibration_b,clean,0.0,esp_020421_1810_red-0055_clean
map-proj-v3_2/ESP_015897_2655_RED-0013.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0013,[],0c78e9817a481ff96deb2fac8d3af4180f0244b19f5f97b16d016c9548071be1,1c054c46c5688862f764de8172cdd68bc5d4739828111ec4da833ac96d05a104,b1a8dcad5285ca75,96.92262609404412,24.450187114811417,61898477380ed3e0,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0013.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0013_clean
map-proj-v3_2/PSP_004673_0935_RED-0009.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0009,[],d1ece50253a61b17ead134ec940ea364d0564781e49841f32e8b53f0a7bf8af6,d79f74c1d952ddb6b6f21dbc4acddc6af1562dff0f7b75723188a751643d0afe,dfb368d0a489724d,90.95680102466572,41.76707851664303,2e3644aef9f53c55,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0009.jpg,calibration_b,clean,0.0,psp_004673_0935_red-0009_clean
map-proj-v3_2/ESP_015897_2655_RED-0015.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0015,[],86e3b97fd53f20091b3b0d7b7193ca53332a4c2cb313a3906381e7e792a5f807,b81db3b6669d876c3036ba6d49ec5b23318fdb7051c04c55c4b92ef02bf081c4,8df09ec17c1318e7,77.96617438723825,27.188223912787223,7805d37477a6a682,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0015.jpg,calibration_b,clean,0.0,esp_015897_2655_red-0015_clean
map-proj-v3_2/ESP_012971_2015_RED-0226.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_012971_2015_red-0226,[],54efba220cf7cdb8ae3f45961ff51cecf76b015ae7e799e45ac99932f8c106d4,f71944b8bee5310bae38d69037e648199798672cc09c899028b73ba3acbdd8ab,fd83d1cee026a15c,97.767490151177,14.19238139154887,9a9fa40b7d8a6fb3,[],0.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0226.jpg,calibration_b,clean,0.0,esp_012971_2015_red-0226_clean
map-proj-v3_2/ESP_023020_1410_RED-0176.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_023020_1410_red-0176,[],ae6689202db300de729f7e6adb47ef1d30f29af080f0dccb7718d232597ab449,417ffec840df2a11d68ca6f2464b1a7a07dee942296ba18cbd297da27518222d,a3f08d093367cf8a,159.3120766946768,11.414191698993712,f0fe9777aed9d086,[],1.0,esp_023020_1410,['train'],1.0,Counter({'train': 1}),val,a01922dfa27b71f7,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_023020_1410_RED-0176.jpg,calibration_b,clean,0.0,esp_023020_1410_red-0176_clean
map-proj-v3_2/ESP_050128_2025_RED-0038.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,train,esp_050128_2025_red-0038,[],c64b6a3e53e6dda18cc0d691da2cb905c2611a26e6f5da7c422e5bc8320c539f,a3eeaefec69102cbe8f80c364ffb455c38eaf59f03ba6e32089785a9b5c66be8,a3ab5caa58ae5a94,147.0294979526092,38.16702847469644,62d4414ad8848928,[],3.0,esp_050128_2025,['train'],2.0,Counter({'train': 2}),val,857ae588ac774718,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_050128_2025_RED-0038.jpg,calibration_b,clean,0.0,esp_050128_2025_red-0038_clean
